"common_name","year","phase","tree_id","doy_mean","doy_median","obs_number","first_doy","last_doy","interquartile_range"
"possumhaw",2020,"budburst",169168,109.285714285714,111,7,97,119,11
"possumhaw",2020,"budburst",169171,113,113.5,8,105,120,4.5
"possumhaw",2020,"flowers",169165,125.4,125,15,111,152,15
"possumhaw",2020,"flowers",169166,129.933333333333,125,15,111,160,28
"possumhaw",2020,"flowers",169167,130.45,126,20,111,160,22.75
"possumhaw",2020,"flowers",169168,131.285714285714,125,14,111,160,31.25
"possumhaw",2020,"flowers",169171,138.272727272727,141,22,113,168,32.5
"possumhaw",2020,"Fruits",169165,182,174,13,167,224,15
"possumhaw",2020,"Fruits",169166,182,174,13,167,224,15
"possumhaw",2020,"Fruits",169167,184.4,178,10,167,224,15
"possumhaw",2020,"Fruits",169168,184.4,178,10,167,224,15
"possumhaw",2020,"Fruits",169171,181,181,2,181,181,0
"possumhaw",2020,"Increasing leaf size",169165,119.307692307692,119,13,111,126,9
"possumhaw",2020,"Increasing leaf size",169166,116.555555555556,116,9,111,123,8
"possumhaw",2020,"Increasing leaf size",169167,119.785714285714,121,14,111,126,9
"possumhaw",2020,"Increasing leaf size",169168,118.8,119,10,111,125,7
"possumhaw",2020,"Increasing leaf size",169171,118.833333333333,117,12,105,135,13
"possumhaw",2020,"leafout",169165,149.766666666667,144,30,111,224,51
"possumhaw",2020,"leafout",169166,148.84375,152,32,101,224,55
"possumhaw",2020,"leafout",169167,148.441176470588,141,34,111,224,45.5
"possumhaw",2020,"leafout",169168,151.275862068966,152,29,111,224,51
"possumhaw",2020,"leafout",169171,139,141,26,105,181,35
"possumhaw",2020,"Open flowers",169165,152,152,2,152,152,0
"possumhaw",2020,"Open flowers",169166,156,156,4,152,160,8
"possumhaw",2020,"Open flowers",169167,156,156,4,152,160,8
"possumhaw",2020,"Open flowers",169168,160,160,2,160,160,0
"possumhaw",2020,"Open flowers",169171,159.666666666667,156,6,155,168,9.75
"red maple",2018,"Colored leaves",166765,280.4,272,5,272,293,21
"red maple",2018,"Colored leaves",166767,285.285714285714,287,7,272,293,13.5
"red maple",2018,"leaf drop",166765,280.4,272,5,272,293,21
"red maple",2018,"leaf drop",166766,308,308,2,308,308,0
"red maple",2018,"leaf drop",166767,299,293,5,293,308,15
"red maple",2018,"leafout",166763,282.5,282.5,4,272,293,21
"red maple",2018,"leafout",166764,282.5,282.5,4,272,293,21
"red maple",2018,"leafout",166765,280.4,272,5,272,293,21
"red maple",2018,"leafout",166766,272,272,2,272,272,0
"red maple",2018,"leafout",166767,285.285714285714,287,7,272,293,13.5
"red maple",2019,"budburst",166763,115.466666666667,115,15,109,126,6.5
"red maple",2019,"budburst",166764,117.5,116,10,109,126,8.75
"red maple",2019,"budburst",166765,119.5,120.5,12,109,126,11
"red maple",2019,"budburst",166766,117.777777777778,117,9,109,126,11
"red maple",2019,"budburst",166767,120.285714285714,117,7,115,126,10
"red maple",2019,"Colored leaves",166763,279,279,2,279,279,0
"red maple",2019,"Colored leaves",166764,285.8,279,5,279,296,17
"red maple",2019,"Colored leaves",166765,271.5,271.5,4,264,279,15
"red maple",2019,"Colored leaves",166766,279,279,2,279,279,0
"red maple",2019,"Colored leaves",166767,279,279,2,279,279,0
"red maple",2019,"flowers",166763,107.307692307692,107,13,101,115,7
"red maple",2019,"flowers",166764,102.666666666667,103,6,101,104,2.25
"red maple",2019,"flowers",166765,99,101,14,87,117,14
"red maple",2019,"flowers",166766,107,107,2,107,107,0
"red maple",2019,"flowers",166767,107,107,2,107,107,0
"red maple",2019,"Fruits",166763,136.290322580645,138,31,111,160,19.5
"red maple",2019,"Fruits",166767,129.6,138,5,117,138,21
"red maple",2019,"Increasing leaf size",166763,128.869565217391,126,23,115,142,17.5
"red maple",2019,"Increasing leaf size",166764,127.071428571429,126,14,115,141,21
"red maple",2019,"Increasing leaf size",166765,129.6,126,10,117,141,12
"red maple",2019,"Increasing leaf size",166766,129.833333333333,126,12,117,141,13
"red maple",2019,"Increasing leaf size",166767,129.833333333333,126,12,117,141,13
"red maple",2019,"leaf drop",166764,296,296,2,296,296,0
"red maple",2019,"leaf drop",166765,279,279,2,279,279,0
"red maple",2019,"leaf drop",166767,279,279,2,279,279,0
"red maple",2019,"leafout",166763,144.216216216216,138,37,115,251,25
"red maple",2019,"leafout",166764,185.566666666667,160,30,115,296,128
"red maple",2019,"leafout",166765,147.6,132,20,115,251,36
"red maple",2019,"leafout",166766,148.3,138,20,115,251,35
"red maple",2019,"leafout",166767,148.3,138,20,115,251,35
"red maple",2019,"Open flowers",166763,106.818181818182,104,11,101,115,8
"red maple",2019,"Open flowers",166764,102.666666666667,103,6,101,104,2.25
"red maple",2019,"Open flowers",166765,102.8,103,10,89,117,3
"red maple",2019,"Open flowers",166766,107,107,2,107,107,0
"red maple",2019,"Open flowers",166767,107,107,2,107,107,0
"red maple",2019,"Pollen release (flowers)",166764,101,101,2,101,101,0
"red maple",2019,"Pollen release (flowers)",166765,101,101,2,101,101,0
"red maple",2019,"Recent fruit or seed drop",166763,155.333333333333,155,6,151,160,6.75
"red maple",2019,"Ripe fruits",166763,152.75,153,8,145,160,6.75
"red maple",2020,"budburst",166763,125.2,126,5,124,126,2
"red maple",2020,"budburst",166764,128.666666666667,126,9,124,133,7
"red maple",2020,"budburst",166765,122.6,125,10,105,133,2
"red maple",2020,"budburst",166766,126,126,2,126,126,0
"red maple",2020,"budburst",166767,126,126,2,126,126,0
"red maple",2020,"Colored leaves",166763,256.6,258,10,220,291,42
"red maple",2020,"Colored leaves",166764,263.5,263.5,4,236,291,55
"red maple",2020,"Colored leaves",166765,257.714285714286,258,14,220,291,36.75
"red maple",2020,"Colored leaves",166766,306,306,2,306,306,0
"red maple",2020,"Colored leaves",166767,306,306,2,306,306,0
"red maple",2020,"flowers",166763,82.5,77.5,8,75,100,10
"red maple",2020,"flowers",166764,83.5714285714286,80,7,75,100,15
"red maple",2020,"flowers",166765,82.5,77.5,8,75,100,10
"red maple",2020,"Fruits",166763,132,133,11,124,147,7
"red maple",2020,"Increasing leaf size",166763,128.666666666667,126,9,124,133,7
"red maple",2020,"Increasing leaf size",166764,128.4,126,10,124,133,7
"red maple",2020,"Increasing leaf size",166765,127.5,126,10,124,133,6.75
"red maple",2020,"Increasing leaf size",166766,126,126,2,126,126,0
"red maple",2020,"Increasing leaf size",166767,126,126,2,126,126,0
"red maple",2020,"leaf drop",166763,277.666666666667,291,6,236,306,52.5
"red maple",2020,"leaf drop",166764,298.5,298.5,4,291,306,15
"red maple",2020,"leaf drop",166765,281.5,281,8,258,306,27
"red maple",2020,"leaf drop",166766,306,306,2,306,306,0
"red maple",2020,"leaf drop",166767,306,306,2,306,306,0
"red maple",2020,"leafout",166763,196.366666666667,195.5,30,124,291,119.5
"red maple",2020,"leafout",166764,194.096774193548,178,31,124,291,114
"red maple",2020,"leafout",166765,205.032258064516,220,31,124,291,131
"red maple",2020,"leafout",166766,230.75,245.5,8,126,306,93.75
"red maple",2020,"leafout",166767,230.75,245.5,8,126,306,93.75
"red maple",2020,"Open flowers",166763,77,75,5,75,80,5
"red maple",2020,"Open flowers",166764,77,75,5,75,80,5
"red maple",2020,"Open flowers",166765,76.6666666666667,75,6,75,80,3.75
"red maple",2020,"Pollen release (flowers)",166765,75,75,4,75,75,0
"river birch",2015,"budburst",86259,191,191,2,191,191,0
"river birch",2015,"budburst",86260,191,191,2,191,191,0
"river birch",2015,"budburst",87754,191,191,2,191,191,0
"river birch",2015,"Colored leaves",86259,270,270,2,270,270,0
"river birch",2015,"Colored leaves",86260,270,270,2,270,270,0
"river birch",2015,"flowers",86258,270,270,2,270,270,0
"river birch",2015,"flowers",86259,270,270,2,270,270,0
"river birch",2015,"flowers",86260,230.5,230.5,4,191,270,79
"river birch",2015,"leaf drop",86259,270,270,2,270,270,0
"river birch",2015,"leaf drop",86260,270,270,2,270,270,0
"river birch",2015,"leafout",86258,221,202,6,191,270,59.25
"river birch",2015,"leafout",86259,221,202,6,191,270,59.25
"river birch",2015,"leafout",86260,230.5,230.5,4,191,270,79
"river birch",2015,"leafout",87754,221,202,6,191,270,59.25
"river birch",2016,"budburst",86258,125.714285714286,130,14,114,133,12.5
"river birch",2016,"budburst",86259,140.962962962963,130,27,112,246,23.5
"river birch",2016,"budburst",86260,133.625,128.5,32,112,186,15
"river birch",2016,"budburst",86261,134.416666666667,130,12,115,186,12.5
"river birch",2016,"budburst",87754,127.352941176471,130,17,115,144,13
"river birch",2016,"Colored leaves",86258,295,295,4,278,312,34
"river birch",2016,"Colored leaves",86259,280,281,10,246,312,33
"river birch",2016,"Colored leaves",86260,288.166666666667,289,12,264,312,19
"river birch",2016,"Colored leaves",86261,312,312,2,312,312,0
"river birch",2016,"Colored leaves",87754,312,312,2,312,312,0
"river birch",2016,"flowers",86258,128.619047619048,130,21,104,147,23
"river birch",2016,"flowers",86259,128.6,130,25,115,147,14
"river birch",2016,"flowers",86260,128.411764705882,130,34,111,147,17.75
"river birch",2016,"flowers",86261,122.125,121,8,115,130,15
"river birch",2016,"flowers",87754,129.3,131,20,104,147,20
"river birch",2016,"Fruits",86258,147,147,3,147,147,0
"river birch",2016,"Fruits",86259,147,147,3,147,147,0
"river birch",2016,"Fruits",86260,156.333333333333,154,9,147,168,14
"river birch",2016,"Fruits",86261,147,147,2,147,147,0
"river birch",2016,"Fruits",87754,147,147,3,147,147,0
"river birch",2016,"Increasing leaf size",86258,145.272727272727,138,11,132,186,11.5
"river birch",2016,"Increasing leaf size",86259,133.875,133,8,132,138,2.25
"river birch",2016,"Increasing leaf size",86260,144.8125,138.5,16,132,186,13.5
"river birch",2016,"Increasing leaf size",86261,159,159,4,132,186,54
"river birch",2016,"Increasing leaf size",87754,142.923076923077,133,13,130,186,12
"river birch",2016,"leaf drop",86258,312,312,2,312,312,0
"river birch",2016,"leaf drop",86259,284,289,8,246,312,28.5
"river birch",2016,"leaf drop",86260,303,297,5,297,312,15
"river birch",2016,"leaf drop",86261,312,312,2,312,312,0
"river birch",2016,"leaf drop",87754,312,312,2,312,312,0
"river birch",2016,"leafout",86258,176.35,147,20,132,312,49.25
"river birch",2016,"leafout",86259,190,154,31,130,312,119.5
"river birch",2016,"leafout",86260,194.577777777778,161,45,130,312,125
"river birch",2016,"leafout",86261,208.2,186,10,132,312,117
"river birch",2016,"leafout",87754,167.086956521739,144,23,130,312,37.5
"river birch",2016,"Open flowers",86258,132,132,3,132,132,0
"river birch",2016,"Open flowers",86259,133.1,132.5,10,130,138,1
"river birch",2016,"Open flowers",86260,135.375,133,8,132,144,3.75
"river birch",2016,"Open flowers",87754,132,132,3,132,132,0
"river birch",2016,"Pollen release (flowers)",86259,131.8,133,5,130,133,3
"river birch",2016,"Pollen release (flowers)",86260,137.4,133,5,133,144,11
"river birch",2016,"Recent fruit or seed drop",86260,164.5,164.5,4,161,168,7
"river birch",2016,"Ripe fruits",86260,164.5,164.5,4,161,168,7
"river birch",2017,"budburst",86258,114,120,5,105,120,15
"river birch",2017,"budburst",86259,112.75,117,16,102,127,16.5
"river birch",2017,"budburst",86260,127.78125,119.5,32,102,176,31.5
"river birch",2017,"budburst",86261,120,120,3,120,120,0
"river birch",2017,"budburst",87754,131.714285714286,120,7,105,176,35.5
"river birch",2017,"Colored leaves",86258,254.714285714286,253,7,241,271,15
"river birch",2017,"Colored leaves",86259,260.315789473684,253,19,209,312,44.5
"river birch",2017,"Colored leaves",86260,262.8,266,25,180,312,49
"river birch",2017,"Colored leaves",86261,272,253,6,251,312,45.75
"river birch",2017,"Colored leaves",87754,265,253,15,237,312,37.5
"river birch",2017,"flowers",86258,120,120,3,120,120,0
"river birch",2017,"flowers",86259,121.428571428571,120,7,118,127,4.5
"river birch",2017,"flowers",86260,127.733333333333,120,15,114,161,14.5
"river birch",2017,"flowers",86261,120,120,3,120,120,0
"river birch",2017,"Fruits",86258,127.6,120,5,120,139,19
"river birch",2017,"Fruits",86259,189.111111111111,160,9,139,274,133
"river birch",2017,"Fruits",86260,171,153,13,120,274,29
"river birch",2017,"Fruits",86261,169.428571428571,139,7,120,274,86.5
"river birch",2017,"Fruits",87754,139,139,2,139,139,0
"river birch",2017,"Increasing leaf size",86258,127.6,120,5,120,139,19
"river birch",2017,"Increasing leaf size",86259,127.428571428571,127,7,120,139,13
"river birch",2017,"Increasing leaf size",86260,129.636363636364,131,11,120,139,12.5
"river birch",2017,"Increasing leaf size",86261,127.6,120,5,120,139,19
"river birch",2017,"Increasing leaf size",87754,139,139,2,139,139,0
"river birch",2017,"leaf drop",86258,260.2,253,5,253,271,18
"river birch",2017,"leaf drop",86259,268,253,11,247,300,32.5
"river birch",2017,"leaf drop",86260,267.294117647059,271,17,180,302,47
"river birch",2017,"leaf drop",86261,253,253,2,253,253,0
"river birch",2017,"leaf drop",87754,265.857142857143,253,7,251,300,24.5
"river birch",2017,"leafout",86258,217.055555555556,239,18,120,312,101
"river birch",2017,"leafout",86259,216.510638297872,235,47,118,312,102
"river birch",2017,"leafout",86260,207.779411764706,213.5,68,118,312,105.5
"river birch",2017,"leafout",86261,220.45,241,20,120,312,75
"river birch",2017,"leafout",87754,224.107142857143,241,28,120,312,80.5
"river birch",2017,"Open flowers",86259,119.2,120,5,118,120,2
"river birch",2017,"Open flowers",86260,119.6,120,5,119,120,1
"river birch",2017,"Open flowers",86261,120,120,3,120,120,0
"river birch",2017,"Pollen release (flowers)",86259,117.5,117.5,4,117,118,1
"river birch",2017,"Pollen release (flowers)",86260,119,119,2,119,119,0
"river birch",2017,"Recent fruit or seed drop",87754,176,176,2,176,176,0
"river birch",2018,"budburst",86258,130.857142857143,131,7,126,138,8.5
"river birch",2018,"budburst",86259,125.56,125,25,114,144,13
"river birch",2018,"budburst",86260,133.379310344828,126,29,114,170,20
"river birch",2018,"budburst",86261,123.538461538462,124,13,118,131,8
"river birch",2018,"budburst",87754,124.666666666667,123,15,118,138,10.5
"river birch",2018,"Colored leaves",86259,288.5,290,12,264,313,42
"river birch",2018,"Colored leaves",86260,276.727272727273,279.5,22,199,313,27
"river birch",2018,"Colored leaves",86261,279.846153846154,272,13,259,308,21
"river birch",2018,"Colored leaves",87754,273,273,4,259,287,28
"river birch",2018,"flowers",86258,133.769230769231,133,13,122,147,13
"river birch",2018,"flowers",86259,128.818181818182,125,11,122,138,11
"river birch",2018,"flowers",86260,125,124.5,12,122,131,1.5
"river birch",2018,"flowers",86261,122.882352941176,124,17,112,138,13
"river birch",2018,"flowers",87754,133,131,9,122,147,22
"river birch",2018,"Fruits",86259,145.714285714286,144,7,138,159,13.5
"river birch",2018,"Fruits",86260,144.461538461538,140,13,130,159,21
"river birch",2018,"Increasing leaf size",86258,130,126,9,125,138,7
"river birch",2018,"Increasing leaf size",86259,129.25,128,12,125,138,5.25
"river birch",2018,"Increasing leaf size",86260,128,126,16,124,138,5.25
"river birch",2018,"Increasing leaf size",86261,129.142857142857,126,7,125,138,6.5
"river birch",2018,"Increasing leaf size",87754,134.25,133,12,125,147,14.25
"river birch",2018,"leaf drop",86259,293,293,10,264,313,21
"river birch",2018,"leaf drop",86260,285.111111111111,283.5,18,259,313,32.25
"river birch",2018,"leaf drop",86261,281.272727272727,287,11,259,308,35
"river birch",2018,"leaf drop",87754,287,287,2,287,287,0
"river birch",2018,"leafout",86258,133.785714285714,132,14,125,147,12
"river birch",2018,"leafout",86259,209.236842105263,219.5,38,125,313,139.25
"river birch",2018,"leafout",86260,205.068965517241,199,58,124,313,134
"river birch",2018,"leafout",86261,214.304347826087,259,23,125,308,151
"river birch",2018,"leafout",87754,175.45,138,20,125,287,129.25
"river birch",2018,"Open flowers",86258,136.714285714286,133,7,125,147,18
"river birch",2018,"Open flowers",86259,131.5,131.5,6,125,138,13
"river birch",2018,"Open flowers",86260,124.571428571429,125,7,124,125,1
"river birch",2018,"Open flowers",87754,138.2,147,5,125,147,22
"river birch",2018,"Pollen release (flowers)",86259,125,125,2,125,125,0
"river birch",2018,"Pollen release (flowers)",86260,125.5,125.5,6,125,126,1
"river birch",2018,"Recent fruit or seed drop",86260,159,159,4,159,159,0
"river birch",2018,"Ripe fruits",86260,159,159,4,159,159,0
"river birch",2019,"budburst",86258,119.222222222222,117,9,110,126,8
"river birch",2019,"budburst",86259,126.333333333333,124,33,110,150,23
"river birch",2019,"budburst",86260,126.382978723404,128,47,107,150,26
"river birch",2019,"budburst",86261,121.315789473684,122,19,107,138,12.5
"river birch",2019,"budburst",87754,122.966666666667,123,30,110,144,15.25
"river birch",2019,"Colored leaves",86258,289.266666666667,286,15,272,315,22
"river birch",2019,"Colored leaves",86259,271.074074074074,264,27,244,315,31
"river birch",2019,"Colored leaves",86260,273.793103448276,272,29,244,315,28
"river birch",2019,"Colored leaves",86261,276.310344827586,279,29,249,315,26
"river birch",2019,"Colored leaves",87754,278,279,26,249,315,27.5
"river birch",2019,"flowers",86258,119.25,120,8,111,126,11.25
"river birch",2019,"flowers",86259,124.105263157895,124,19,111,138,13
"river birch",2019,"flowers",86260,126.734693877551,128,49,107,154,24
"river birch",2019,"flowers",86261,128.842105263158,125,19,111,154,21
"river birch",2019,"flowers",87754,124.090909090909,126,11,115,138,11
"river birch",2019,"Fruits",86258,160,160,2,160,160,0
"river birch",2019,"Fruits",86259,164.285714285714,160,7,154,181,13.5
"river birch",2019,"Fruits",86260,164.882352941176,173,17,142,181,16
"river birch",2019,"Fruits",86261,159.5,159.5,4,159,160,1
"river birch",2019,"Increasing leaf size",86258,138,138,3,138,138,0
"river birch",2019,"Increasing leaf size",86259,135.954545454545,135,22,115,175,13.5
"river birch",2019,"Increasing leaf size",86260,139.088235294118,135,34,124,175,15
"river birch",2019,"Increasing leaf size",86261,143.636363636364,142,11,138,159,6
"river birch",2019,"Increasing leaf size",87754,136.444444444444,138,9,128,144,3
"river birch",2019,"leaf drop",86258,293,287,17,272,321,22
"river birch",2019,"leaf drop",86259,275.740740740741,272,27,244,321,32
"river birch",2019,"leaf drop",86260,273.793103448276,272,29,244,315,28
"river birch",2019,"leaf drop",86261,280.655172413793,279,29,249,321,23
"river birch",2019,"leaf drop",87754,283.84,279,25,249,321,37
"river birch",2019,"leafout",86258,235.147058823529,250,34,138,315,103
"river birch",2019,"leafout",86259,191.746835443038,175,79,115,315,102
"river birch",2019,"leafout",86260,190.571428571429,166.5,98,122,315,112
"river birch",2019,"leafout",86261,220.962962962963,236,54,126,315,130.25
"river birch",2019,"leafout",87754,221.489361702128,249,47,128,315,125
"river birch",2019,"Open flowers",86259,131.5,132,8,124,138,12.5
"river birch",2019,"Open flowers",86260,132.368421052632,131,19,125,138,6.5
"river birch",2019,"Open flowers",86261,137,138,6,135,138,2.25
"river birch",2019,"Open flowers",87754,138,138,2,138,138,0
"river birch",2019,"Pollen release (flowers)",86259,124,124,2,124,124,0
"river birch",2019,"Pollen release (flowers)",86260,132.777777777778,131,9,125,138,7
"river birch",2019,"Pollen release (flowers)",86261,138,138,3,138,138,0
"river birch",2019,"Recent fruit or seed drop",86259,175.666666666667,173,6,173,181,6
"river birch",2019,"Recent fruit or seed drop",86260,171.5,173,8,159,181,5.5
"river birch",2019,"Ripe fruits",86260,159.6,160,5,159,160,1
"river birch",2020,"budburst",86258,134,134,4,128,140,12
"river birch",2020,"budburst",86259,128,126,9,126,133,2
"river birch",2020,"budburst",86260,146.625,133,16,126,178,41.5
"river birch",2020,"budburst",86261,127,127,4,126,128,2
"river birch",2020,"budburst",87754,130.571428571429,128,7,126,140,8
"river birch",2020,"Colored leaves",86258,289.2,278,5,278,306,28
"river birch",2020,"Colored leaves",86259,284.521739130435,305,23,220,324,54.5
"river birch",2020,"Colored leaves",86260,276.21875,278,32,220,319,47.25
"river birch",2020,"Colored leaves",86261,290.444444444444,278,9,271,313,28
"river birch",2020,"Colored leaves",87754,269.428571428571,278,7,220,306,43
"river birch",2020,"flowers",86258,129.333333333333,128,6,120,140,15
"river birch",2020,"flowers",86259,128.615384615385,126,13,120,140,7
"river birch",2020,"flowers",86260,128.5,127,14,120,140,7
"river birch",2020,"flowers",86261,128.666666666667,126,6,120,140,15
"river birch",2020,"flowers",87754,128.285714285714,126,7,120,140,10
"river birch",2020,"Fruits",86259,154.5,154.5,4,140,169,29
"river birch",2020,"Fruits",86260,160.333333333333,162,15,140,169,9
"river birch",2020,"Fruits",86261,169,169,2,169,169,0
"river birch",2020,"Fruits",87754,140,140,2,140,140,0
"river birch",2020,"Increasing leaf size",86258,140,140,2,140,140,0
"river birch",2020,"Increasing leaf size",86259,140,140,6,133,147,10.5
"river birch",2020,"Increasing leaf size",86260,139,140,7,133,147,10.5
"river birch",2020,"Increasing leaf size",86261,140,140,2,140,140,0
"river birch",2020,"Increasing leaf size",87754,140,140,2,140,140,0
"river birch",2020,"leaf drop",86258,278,278,3,278,278,0
"river birch",2020,"leaf drop",86259,281.142857142857,291,21,220,324,55
"river birch",2020,"leaf drop",86260,276.21875,278,32,220,319,47.25
"river birch",2020,"leaf drop",86261,290.444444444444,278,9,271,313,28
"river birch",2020,"leaf drop",87754,269.428571428571,278,7,220,306,43
"river birch",2020,"leafout",86258,248.133333333333,264,15,140,306,46.5
"river birch",2020,"leafout",86259,250.857142857143,267,42,133,324,85
"river birch",2020,"leafout",86260,225.058823529412,223,68,133,319,105.75
"river birch",2020,"leafout",86261,246.631578947368,264,19,140,313,65
"river birch",2020,"leafout",87754,248.133333333333,264,15,140,306,46.5
"river birch",2020,"Open flowers",86258,140,140,2,140,140,0
"river birch",2020,"Open flowers",86259,130.666666666667,126,9,126,140,7
"river birch",2020,"Open flowers",86260,132.125,133,8,126,140,8.75
"river birch",2020,"Open flowers",86261,140,140,2,140,140,0
"river birch",2020,"Open flowers",87754,140,140,2,140,140,0
"river birch",2020,"Pollen release (flowers)",86259,136.5,136.5,4,133,140,7
"river birch",2020,"Pollen release (flowers)",86260,131.444444444444,133,9,126,140,7
"river birch",2020,"Pollen release (flowers)",86261,140,140,2,140,140,0
"river birch",2020,"Recent fruit or seed drop",86260,168.2,169,5,167,169,2
"river birch",2020,"Ripe fruits",86259,169,169,2,169,169,0
"river birch",2020,"Ripe fruits",86260,168.142857142857,168,7,167,169,1.5
"river birch",2020,"Ripe fruits",86261,169,169,2,169,169,0
"shagbark hickory",2015,"Fruits",86268,169,169,4,161,177,16
"shagbark hickory",2015,"Fruits",86271,169,169,4,161,177,16
"shagbark hickory",2015,"Fruits",86272,177,177,2,177,177,0
"shagbark hickory",2015,"leafout",86268,169,169,4,161,177,16
"shagbark hickory",2015,"leafout",86269,169,169,4,161,177,16
"shagbark hickory",2015,"leafout",86270,169,169,4,161,177,16
"shagbark hickory",2015,"leafout",86271,169,169,4,161,177,16
"shagbark hickory",2015,"leafout",86272,177,177,2,177,177,0
"shagbark hickory",2016,"budburst",86270,118,118,2,118,118,0
"shagbark hickory",2016,"Colored leaves",86269,306,306,2,306,306,0
"shagbark hickory",2016,"Colored leaves",86271,297,297,4,297,297,0
"shagbark hickory",2016,"Colored leaves",86272,299.571428571429,297,7,297,306,4.5
"shagbark hickory",2016,"Fruits",86270,166,166,2,166,166,0
"shagbark hickory",2016,"Fruits",86271,297,297,4,297,297,0
"shagbark hickory",2016,"Fruits",86272,259.571428571429,297,7,166,297,65.5
"shagbark hickory",2016,"Increasing leaf size",86271,150,150,2,150,150,0
"shagbark hickory",2016,"leaf drop",86271,297,297,4,297,297,0
"shagbark hickory",2016,"leaf drop",86272,297,297,5,297,297,0
"shagbark hickory",2016,"leafout",86269,306,306,2,306,306,0
"shagbark hickory",2016,"leafout",86270,166,166,2,166,166,0
"shagbark hickory",2016,"leafout",86271,248,297,6,150,297,110.25
"shagbark hickory",2016,"leafout",86272,269.888888888889,297,9,166,306,0
"shagbark hickory",2016,"Open flowers",86268,150,150,2,150,150,0
"shagbark hickory",2016,"Open flowers",86269,150,150,2,150,150,0
"shagbark hickory",2016,"Open flowers",86272,150,150,2,150,150,0
"shagbark hickory",2016,"Ripe fruits",86271,297,297,4,297,297,0
"shagbark hickory",2016,"Ripe fruits",86272,297,297,5,297,297,0
"shagbark hickory",2017,"budburst",86268,118,120,12,102,125,6
"shagbark hickory",2017,"budburst",86269,113.75,118,16,97,125,16.75
"shagbark hickory",2017,"budburst",86270,111.315789473684,114,19,97,120,13
"shagbark hickory",2017,"budburst",86271,117.2,119,10,105,124,2
"shagbark hickory",2017,"budburst",86272,113.235294117647,118,17,97,125,15
"shagbark hickory",2017,"Colored leaves",86268,272.6,271,10,253,306,27
"shagbark hickory",2017,"Colored leaves",86269,270.666666666667,253,6,253,306,39.75
"shagbark hickory",2017,"Colored leaves",86270,278.25,277,8,253,306,49.25
"shagbark hickory",2017,"Colored leaves",86271,282.25,286.5,16,253,306,34.5
"shagbark hickory",2017,"Colored leaves",86272,276.8,271,10,253,306,48
"shagbark hickory",2017,"flowers",86268,129.166666666667,122,12,118,153,21.5
"shagbark hickory",2017,"flowers",86269,129.166666666667,122,12,118,153,21.5
"shagbark hickory",2017,"flowers",86270,131.666666666667,124,15,118,153,21
"shagbark hickory",2017,"flowers",86271,130.2,120,10,118,153,22.5
"shagbark hickory",2017,"flowers",86272,138,141,9,120,153,33
"shagbark hickory",2017,"Fruits",86268,237.444444444444,251,18,191,280,44
"shagbark hickory",2017,"Fruits",86269,244.25,252,16,191,301,36.5
"shagbark hickory",2017,"Fruits",86270,228.222222222222,225,18,191,271,49
"shagbark hickory",2017,"Fruits",86271,246.809523809524,253,21,191,301,62
"shagbark hickory",2017,"Fruits",86272,230.733333333333,225,15,191,271,46.5
"shagbark hickory",2017,"Increasing leaf size",86268,128.4,120,5,120,141,21
"shagbark hickory",2017,"Increasing leaf size",86269,128.4,120,5,120,141,21
"shagbark hickory",2017,"Increasing leaf size",86270,130.571428571429,136,7,120,141,18.5
"shagbark hickory",2017,"Increasing leaf size",86271,128.4,120,5,120,141,21
"shagbark hickory",2017,"Increasing leaf size",86272,141,141,3,141,141,0
"shagbark hickory",2017,"leaf drop",86268,274.75,262,8,253,322,30.75
"shagbark hickory",2017,"leaf drop",86269,253,253,4,253,253,0
"shagbark hickory",2017,"leaf drop",86270,269.5,262,8,253,301,25.5
"shagbark hickory",2017,"leaf drop",86271,289.2,290,10,271,301,18
"shagbark hickory",2017,"leaf drop",86272,271.857142857143,271,7,253,301,33
"shagbark hickory",2017,"leafout",86268,204.645161290323,209,31,120,322,112
"shagbark hickory",2017,"leafout",86269,195.6,191,25,120,306,110
"shagbark hickory",2017,"leafout",86270,191.666666666667,191,39,118,306,121.5
"shagbark hickory",2017,"leafout",86271,218.514285714286,225,35,120,306,127
"shagbark hickory",2017,"leafout",86272,201.806451612903,209,31,120,306,105
"shagbark hickory",2017,"Open flowers",86268,153,153,2,153,153,0
"shagbark hickory",2017,"Open flowers",86269,153,153,2,153,153,0
"shagbark hickory",2017,"Open flowers",86270,147,147,4,141,153,12
"shagbark hickory",2017,"Open flowers",86271,153,153,2,153,153,0
"shagbark hickory",2017,"Open flowers",86272,145.8,141,5,141,153,12
"shagbark hickory",2017,"Recent fruit or seed drop",86268,275.8,271,10,253,322,27
"shagbark hickory",2017,"Recent fruit or seed drop",86269,269.5,262,8,253,301,25.5
"shagbark hickory",2017,"Recent fruit or seed drop",86270,264.25,262,8,253,280,20.25
"shagbark hickory",2017,"Recent fruit or seed drop",86271,277.153846153846,283,13,253,301,37
"shagbark hickory",2017,"Recent fruit or seed drop",86272,260.2,253,5,253,271,18
"shagbark hickory",2017,"Ripe fruits",86268,275.8,271,10,253,322,27
"shagbark hickory",2017,"Ripe fruits",86269,269.5,262,8,253,301,25.5
"shagbark hickory",2017,"Ripe fruits",86270,261.6,253,10,251,280,18
"shagbark hickory",2017,"Ripe fruits",86271,274.818181818182,271,11,253,301,39
